customer_id,name,age,region,segment,income,tenure_months,churned,transaction_count,total_transaction_amount,avg_transaction_amount,complaint_count,avg_resolution_days,high_severity_complaints,open_complaints,call_count,positive_calls,negative_calls,total_products,active_products,closed_products,total_interactions,support_interactions,complaint_interactions,negative_call_rate,positive_call_rate,open_complaint_rate,closed_product_rate,support_interaction_rate,churn_probability
C10111,Customer_112,53,Central,Standard,242770,56,0,63,110335.9,1751.363492063492,2.0,19.0,0.0,0.0,5.0,3.0,0.0,2.0,2.0,0.0,10,0,2,0.0,0.6,0.0,0.0,0.0,0.05
C10112,Customer_113,25,North,Standard,192746,52,0,44,66913.04,1520.7509090909089,4.0,12.0,1.0,0.0,6.0,2.0,1.0,3.0,2.0,1.0,10,2,2,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.2,0.15
C10113,Customer_114,62,North,Standard,143325,37,0,52,95486.61,1836.2809615384615,1.0,26.0,0.0,0.0,3.0,1.0,0.0,5.0,5.0,0.0,4,1,1,0.0,0.3333333333333333,0.0,0.0,0.25,0.085
C10114,Customer_115,59,Central,Standard,44337,118,0,58,129843.73,2238.685,5.0,15.0,1.0,1.0,3.0,0.0,2.0,3.0,3.0,0.0,12,5,2,0.6666666666666666,0.0,0.2,0.0,0.4166666666666667,0.22533333333333336
C10115,Customer_116,61,Central,Premium,178385,87,0,40,49851.53,1246.28825,4.0,14.0,0.0,0.0,3.0,2.0,1.0,3.0,1.0,2.0,8,1,0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.125,0.2
C10116,Customer_117,48,East,Standard,183015,27,0,51,88570.54,1736.6772549019606,2.0,21.5,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,8,2,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.25,0.09666666666666668
C10117,Customer_118,27,North,Standard,102949,30,0,55,104407.93000000001,1898.3260000000002,3.0,17.333333333333332,0.0,1.0,5.0,2.0,0.0,2.0,1.0,1.0,11,3,2,0.0,0.4,0.3333333333333333,0.5,0.2727272727272727,0.15499999999999997
C10118,Customer_119,29,West,Standard,25276,113,0,55,96989.86,1763.452,7.0,17.571428571428573,2.0,2.0,5.0,3.0,2.0,4.0,4.0,0.0,8,1,2,0.4,0.6,0.2857142857142857,0.0,0.125,0.2641428571428571
C10119,Customer_120,28,South,Standard,76151,17,0,44,83800.38,1904.554090909091,4.0,17.75,1.0,0.0,5.0,2.0,2.0,3.0,3.0,0.0,7,2,1,0.4,0.4,0.0,0.0,0.2857142857142857,0.152
C10120,Customer_121,32,South,Standard,173683,6,0,52,97983.59,1884.2998076923077,2.0,10.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,10,3,3,0.5,0.25,0.5,0.0,0.3,0.185
C10121,Customer_122,54,Central,Standard,168016,95,0,42,63750.85,1517.877380952381,0.0,0.0,0.0,0.0,5.0,1.0,1.0,4.0,4.0,0.0,12,5,2,0.2,0.2,0.0,0.0,0.4166666666666667,0.056
C10122,Customer_123,53,East,Premium,77887,75,0,50,72484.59,1449.6917999999998,2.0,18.5,0.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,9,1,4,0.3333333333333333,0.6666666666666666,0.5,0.5,0.1111111111111111,0.19666666666666666
C10123,Customer_124,68,South,Standard,106442,29,1,43,83417.4,1939.9395348837209,2.0,18.0,0.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,10,3,3,0.25,0.5,0.5,0.0,0.3,0.14500000000000002
C10124,Customer_125,43,North,Premium,74847,28,1,48,70580.48,1470.4266666666665,3.0,16.333333333333332,0.0,3.0,4.0,1.0,1.0,3.0,2.0,1.0,12,3,3,0.25,0.25,1.0,0.3333333333333333,0.25,0.27666666666666667
C10125,Customer_126,44,Central,Standard,83653,21,0,48,85429.04,1779.7716666666665,6.0,18.5,1.0,2.0,7.0,3.0,2.0,1.0,0.0,1.0,12,3,3,0.2857142857142857,0.42857142857142855,0.3333333333333333,1.0,0.25,0.31285714285714283
C10126,Customer_127,57,West,Standard,242144,94,0,37,85625.48,2314.202162162162,2.0,15.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,8,2,2,0.3333333333333333,0.3333333333333333,0.0,0.0,0.25,0.09666666666666668
C10127,Customer_128,55,Central,Standard,81622,19,0,49,74127.7,1512.8102040816325,4.0,8.25,0.0,1.0,7.0,2.0,0.0,1.0,0.0,1.0,4,1,1,0.0,0.2857142857142857,0.25,1.0,0.25,0.24
C10128,Customer_129,64,West,Standard,52810,45,1,56,80056.32,1429.577142857143,2.0,15.0,0.0,1.0,6.0,3.0,2.0,1.0,1.0,0.0,9,2,2,0.3333333333333333,0.5,0.5,0.0,0.2222222222222222,0.17166666666666666
C10129,Customer_130,60,Central,Premium,102842,43,0,55,104615.85,1902.1063636363638,3.0,8.333333333333334,0.0,0.0,8.0,3.0,3.0,0.0,0.0,0.0,11,1,1,0.375,0.375,0.0,0.0,0.09090909090909091,0.155
C10130,Customer_131,42,Central,Standard,147225,44,0,46,90295.31,1962.9415217391304,2.0,13.0,0.0,0.0,2.0,1.0,1.0,3.0,3.0,0.0,4,0,3,0.5,0.5,0.0,0.0,0.0,0.16000000000000003
C10131,Customer_132,47,Central,Standard,35503,52,0,57,91877.65,1611.8885964912279,3.0,15.333333333333334,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,11,2,1,0.6666666666666666,0.0,0.0,0.0,0.18181818181818182,0.15833333333333333
C10132,Customer_133,55,West,Premium,109761,86,1,67,122872.49,1833.91776119403,2.0,14.5,1.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,10,3,1,0.75,0.0,0.0,0.0,0.3,0.16999999999999998
C10133,Customer_134,21,West,Standard,193048,111,0,49,94738.62,1933.4412244897958,3.0,25.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,11,0,2,1.0,0.0,0.0,0.0,0.0,0.165
C10134,Customer_135,55,Central,Standard,151439,42,0,44,65605.31,1491.0297727272728,6.0,18.5,0.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,11,3,1,0.25,0.5,0.16666666666666666,0.0,0.2727272727272727,0.185
C10135,Customer_136,57,South,Premium,36590,41,0,48,89235.5,1859.0729166666667,3.0,8.666666666666666,0.0,2.0,3.0,2.0,0.0,2.0,2.0,0.0,7,1,2,0.0,0.6666666666666666,0.6666666666666666,0.0,0.14285714285714285,0.155
C10136,Customer_137,67,East,Premium,166958,115,0,45,71730.78,1594.0173333333332,6.0,13.5,0.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,4,2,0,0.25,0.5,0.16666666666666666,0.0,0.5,0.235
C10137,Customer_138,34,East,Standard,168938,119,0,46,133089.72,2893.2547826086957,4.0,14.0,0.0,0.0,3.0,2.0,1.0,4.0,3.0,0.0,8,1,3,0.3333333333333333,0.6666666666666666,0.0,0.0,0.125,0.12666666666666668
C10138,Customer_139,23,East,Business,91624,25,0,42,62622.65,1491.0154761904762,5.0,16.8,2.0,1.0,5.0,2.0,3.0,4.0,4.0,0.0,11,1,2,0.6,0.4,0.2,0.0,0.09090909090909091,0.24000000000000002
C10139,Customer_140,21,West,Premium,224971,113,0,46,88412.94,1922.0204347826088,6.0,20.666666666666668,1.0,0.0,4.0,2.0,1.0,3.0,3.0,0.0,8,0,1,0.25,0.5,0.0,0.0,0.0,0.15
C10140,Customer_141,25,West,Standard,188864,98,0,44,94726.5,2152.875,2.0,17.5,0.0,0.0,6.0,3.0,3.0,5.0,5.0,0.0,7,1,1,0.5,0.5,0.0,0.0,0.14285714285714285,0.15
C10141,Customer_142,46,South,Premium,165836,54,0,47,53857.86,1145.911914893617,1.0,12.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,14,2,2,0.25,0.25,0.0,0.0,0.14285714285714285,0.07500000000000001
C10142,Customer_143,34,East,Standard,145356,49,0,49,63415.25,1294.188775510204,5.0,16.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,11,1,3,1.0,0.0,0.0,0.0,0.09090909090909091,0.21500000000000002
C10143,Customer_144,59,East,Standard,242228,65,0,43,88049.81,2047.6699999999998,1.0,16.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,8,1,3,0.0,0.3333333333333333,0.0,0.0,0.125,0.035
C10144,Customer_145,47,Central,Standard,67727,99,0,46,81404.56999999999,1769.664565217391,3.0,23.666666666666668,0.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,12,2,1,0.0,0.6666666666666666,0.0,1.0,0.16666666666666666,0.135
C10145,Customer_146,29,West,Standard,103471,112,1,63,102238.20000000001,1622.8285714285716,5.0,13.2,0.0,2.0,4.0,1.0,1.0,3.0,3.0,0.0,11,3,0,0.25,0.25,0.4,0.0,0.2727272727272727,0.209
C10146,Customer_147,35,East,Premium,33068,71,0,49,97070.88,1981.038367346939,6.0,15.166666666666666,1.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,11,3,2,0.5,0.5,0.6666666666666666,0.0,0.2727272727272727,0.31
C10147,Customer_148,35,South,Standard,141923,45,0,41,103434.17,2522.7846341463414,1.0,2.0,1.0,0.0,5.0,2.0,2.0,2.0,2.0,0.0,10,3,0,0.4,0.4,0.0,0.0,0.3,0.10700000000000001
C10148,Customer_149,46,South,Premium,163367,50,1,62,118860.69,1917.1079032258065,2.0,5.5,0.0,0.0,12.0,5.0,5.0,1.0,1.0,0.0,9,1,1,0.4166666666666667,0.4166666666666667,0.0,0.0,0.1111111111111111,0.18333333333333335
C10149,Customer_150,62,East,Premium,197232,36,0,42,91044.79,2167.7330952380953,1.0,23.0,1.0,0.0,6.0,2.0,3.0,2.0,2.0,0.0,13,2,2,0.5,0.3333333333333333,0.0,0.0,0.15384615384615385,0.135
C10150,Customer_151,33,West,Standard,36390,42,0,37,69483.01,1877.919189189189,3.0,15.333333333333334,1.0,0.0,7.0,1.0,3.0,2.0,1.0,1.0,13,2,1,0.42857142857142855,0.14285714285714285,0.0,0.5,0.15384615384615385,0.20428571428571426
C10151,Customer_152,52,South,Premium,131752,77,1,46,65487.2,1423.6347826086956,3.0,21.0,0.0,2.0,7.0,3.0,3.0,0.0,0.0,0.0,16,3,1,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.0,0.1875,0.24928571428571428
C10152,Customer_153,59,Central,Standard,176203,63,1,48,98075.52,2043.24,2.0,21.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,9,2,4,0.3333333333333333,0.6666666666666666,0.5,0.0,0.2222222222222222,0.15166666666666667
C10153,Customer_154,69,South,Standard,119754,52,0,46,71398.59,1552.1432608695652,1.0,25.0,0.0,0.0,3.0,1.0,1.0,2.0,2.0,0.0,12,2,4,0.3333333333333333,0.3333333333333333,0.0,0.0,0.16666666666666666,0.08166666666666667
C10154,Customer_155,52,North,Premium,100969,69,0,56,108651.83,1940.21125,4.0,11.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,7,1,0,0.3333333333333333,0.3333333333333333,0.0,0.5,0.14285714285714285,0.17166666666666666
C10155,Customer_156,24,North,Standard,171110,64,0,54,98936.22,1832.1522222222222,1.0,2.0,1.0,0.0,5.0,1.0,0.0,3.0,3.0,0.0,7,0,1,0.0,0.2,0.0,0.0,0.0,0.035
C10156,Customer_157,50,West,Standard,208399,60,0,54,90287.63,1671.9931481481483,5.0,12.4,0.0,2.0,5.0,2.0,2.0,1.0,1.0,0.0,8,1,2,0.4,0.4,0.4,0.0,0.125,0.24100000000000002
C10157,Customer_158,57,East,Standard,249790,35,0,51,92847.8,1820.5450980392156,3.0,15.0,0.0,0.0,3.0,2.0,0.0,6.0,3.0,1.0,8,2,2,0.0,0.6666666666666666,0.0,0.16666666666666666,0.25,0.09333333333333334
C10158,Customer_159,43,West,Standard,102064,77,0,37,66421.98,1795.1886486486485,1.0,13.0,1.0,0.0,9.0,2.0,3.0,3.0,2.0,0.0,5,0,0,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.12166666666666667
C10159,Customer_160,59,West,Standard,46281,18,0,54,164497.96,3046.2585185185185,6.0,18.333333333333332,0.0,2.0,6.0,5.0,0.0,2.0,1.0,1.0,8,2,1,0.0,0.8333333333333334,0.3333333333333333,0.5,0.25,0.22499999999999998
C10160,Customer_161,65,West,Standard,79189,84,0,53,85611.06999999999,1615.3032075471697,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,11,0,4,0.0,1.0,0.0,0.3333333333333333,0.0,0.05666666666666667
C10161,Customer_162,35,West,Business,73511,96,0,53,78031.04,1472.2837735849055,4.0,11.25,1.0,1.0,4.0,0.0,1.0,2.0,2.0,0.0,12,2,2,0.25,0.0,0.25,0.0,0.16666666666666666,0.16000000000000003
C10162,Customer_163,63,Central,Standard,147115,50,0,44,69796.65,1586.2875,6.0,13.5,0.0,2.0,6.0,3.0,1.0,3.0,3.0,0.0,13,1,2,0.16666666666666666,0.5,0.3333333333333333,0.0,0.07692307692307693,0.21333333333333335
C10163,Customer_164,49,Central,Standard,33605,12,0,42,55015.45,1309.8916666666667,5.0,10.6,0.0,1.0,8.0,3.0,3.0,3.0,1.0,1.0,8,1,1,0.375,0.375,0.2,0.3333333333333333,0.125,0.25866666666666666
C10164,Customer_165,56,South,Standard,125318,84,1,55,93369.97,1697.6358181818182,3.0,21.666666666666668,1.0,1.0,5.0,4.0,0.0,2.0,1.0,0.0,9,1,2,0.0,0.8,0.3333333333333333,0.0,0.1111111111111111,0.10999999999999999
C10165,Customer_166,33,North,Standard,157453,40,0,53,103121.08,1945.6807547169813,3.0,6.333333333333333,0.0,1.0,5.0,1.0,2.0,0.0,0.0,0.0,12,3,0,0.4,0.2,0.3333333333333333,0.0,0.25,0.182
C10166,Customer_167,52,West,Business,222706,21,0,51,82787.23,1623.279019607843,2.0,5.5,1.0,1.0,5.0,3.0,2.0,1.0,1.0,0.0,9,2,1,0.4,0.6,0.5,0.0,0.2222222222222222,0.177
C10167,Customer_168,27,South,Premium,44810,38,0,50,91909.31,1838.1861999999999,2.0,13.5,0.0,1.0,6.0,2.0,2.0,2.0,2.0,0.0,6,3,0,0.3333333333333333,0.3333333333333333,0.5,0.0,0.5,0.17166666666666666
C10168,Customer_169,42,North,Premium,180394,61,1,59,113876.49,1930.1100000000001,2.0,1.0,0.0,0.0,4.0,3.0,1.0,1.0,1.0,0.0,8,2,1,0.25,0.75,0.0,0.0,0.25,0.09000000000000001
C10169,Customer_170,48,East,Standard,66869,65,0,41,66821.98,1629.8043902439024,2.0,12.5,1.0,0.0,5.0,2.0,2.0,2.0,1.0,0.0,8,2,1,0.4,0.4,0.0,0.0,0.25,0.122
C10170,Customer_171,22,Central,Standard,57955,79,0,47,78647.31,1673.3470212765958,2.0,19.0,0.0,0.0,3.0,3.0,0.0,3.0,2.0,1.0,6,3,0,0.0,1.0,0.0,0.3333333333333333,0.5,0.08666666666666667
C10171,Customer_172,62,North,Standard,86388,48,1,51,94182.01000000001,1846.7060784313728,3.0,13.333333333333334,1.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,7,2,2,0.0,0.4,0.3333333333333333,0.0,0.2857142857142857,0.10999999999999999
C10172,Customer_173,65,East,Premium,35207,5,0,52,94299.04,1813.443076923077,3.0,13.666666666666666,0.0,0.0,6.0,1.0,1.0,3.0,3.0,0.0,5,0,1,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.09833333333333334
C10173,Customer_174,26,North,Standard,243401,76,0,48,59561.72,1240.8691666666666,1.0,24.0,0.0,0.0,3.0,1.0,0.0,4.0,2.0,1.0,12,3,4,0.0,0.3333333333333333,0.0,0.25,0.25,0.0675
C10174,Customer_175,48,Central,Standard,223700,104,0,52,102773.4,1976.4115384615384,7.0,10.714285714285714,1.0,1.0,9.0,2.0,5.0,3.0,3.0,0.0,6,3,1,0.5555555555555556,0.2222222222222222,0.14285714285714285,0.0,0.5,0.303015873015873
C10175,Customer_176,48,Central,Business,184292,67,1,54,124282.72,2301.531851851852,3.0,17.333333333333332,1.0,1.0,5.0,1.0,2.0,2.0,2.0,0.0,9,2,2,0.4,0.2,0.3333333333333333,0.0,0.2222222222222222,0.182
C10176,Customer_177,64,South,Standard,240122,93,0,48,115847.65,2413.492708333333,1.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.035
C10177,Customer_178,64,West,Standard,230157,112,0,48,68628.22,1429.7545833333334,3.0,8.0,0.0,0.0,8.0,4.0,1.0,2.0,1.0,1.0,14,2,3,0.125,0.5,0.0,0.5,0.14285714285714285,0.14
C10178,Customer_179,40,North,Standard,47031,10,0,55,87359.27,1588.3503636363637,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,2.0,0.0,8,1,2,0.0,0.3333333333333333,0.0,0.0,0.125,0.02
C10179,Customer_180,50,North,Business,226793,53,0,67,132223.98,1973.4922388059704,1.0,21.0,0.0,0.0,5.0,3.0,1.0,2.0,2.0,0.0,10,2,2,0.2,0.6,0.0,0.0,0.2,0.07100000000000001
C10180,Customer_181,31,East,Standard,105807,112,0,49,111339.64,2272.2375510204083,2.0,14.0,1.0,2.0,5.0,2.0,1.0,2.0,1.0,0.0,9,2,2,0.2,0.4,1.0,0.0,0.2222222222222222,0.196
C10181,Customer_182,48,Central,Premium,96312,108,0,48,65535.99,1365.3331249999999,2.0,13.0,0.0,0.0,7.0,3.0,2.0,2.0,2.0,0.0,10,1,3,0.2857142857142857,0.42857142857142855,0.0,0.0,0.1,0.11285714285714285
C10182,Customer_183,45,North,Premium,84766,83,0,51,89861.04000000001,1761.9811764705885,2.0,8.0,0.0,0.0,4.0,2.0,1.0,2.0,2.0,0.0,17,3,2,0.25,0.5,0.0,0.0,0.17647058823529413,0.09000000000000001
C10183,Customer_184,59,Central,Standard,168521,75,0,47,74339.70999999999,1581.6959574468083,1.0,3.0,0.0,1.0,5.0,1.0,3.0,2.0,1.0,0.0,11,0,5,0.6,0.2,1.0,0.0,0.0,0.228
C10184,Customer_185,53,North,Premium,114833,8,0,37,60097.380000000005,1624.2535135135136,2.0,6.0,0.0,0.0,4.0,1.0,2.0,4.0,3.0,1.0,11,2,2,0.5,0.25,0.0,0.25,0.18181818181818182,0.1625
C10185,Customer_186,21,South,Standard,212771,109,0,57,91041.39,1597.2173684210527,2.0,18.5,0.0,1.0,6.0,5.0,1.0,1.0,0.0,0.0,3,1,0,0.16666666666666666,0.8333333333333334,0.5,0.0,0.3333333333333333,0.18833333333333335
C10186,Customer_187,47,West,Standard,237325,91,0,44,57989.53,1317.9438636363636,5.0,18.6,1.0,0.0,7.0,3.0,3.0,3.0,2.0,1.0,4,2,1,0.42857142857142855,0.42857142857142855,0.0,0.3333333333333333,0.5,0.27595238095238095
C10187,Customer_188,33,North,Premium,136041,41,0,42,71698.4,1707.1047619047617,2.0,18.5,0.0,0.0,7.0,4.0,1.0,0.0,0.0,0.0,5,1,0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.2,0.08142857142857143
C10188,Customer_189,61,Central,Premium,141185,115,0,59,91712.17,1554.443559322034,4.0,17.75,0.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,13,3,0,0.0,0.6666666666666666,0.25,0.0,0.23076923076923078,0.12000000000000001
C10189,Customer_190,23,South,Premium,202164,62,0,32,65813.3,2056.665625,2.0,11.5,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,9,3,2,0.5,0.5,0.0,0.0,0.3333333333333333,0.11000000000000001
C10190,Customer_191,59,North,Standard,219743,30,1,48,92721.88,1931.7058333333334,2.0,18.5,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,10,2,2,0.5,0.5,0.0,0.0,0.2,0.11000000000000001
C10191,Customer_192,26,East,Standard,35350,99,0,41,85601.41,2087.839268292683,1.0,22.0,0.0,1.0,6.0,1.0,4.0,3.0,0.0,1.0,8,3,1,0.6666666666666666,0.16666666666666666,1.0,0.3333333333333333,0.375,0.29
C10192,Customer_193,28,West,Standard,125859,56,0,43,78151.66,1817.4804651162792,1.0,19.0,0.0,0.0,5.0,3.0,0.0,1.0,0.0,1.0,11,2,1,0.0,0.6,0.0,1.0,0.18181818181818182,0.10500000000000001
C10193,Customer_194,47,North,Standard,93487,39,0,46,86307.81999999999,1876.2569565217389,3.0,25.0,1.0,0.0,3.0,2.0,0.0,3.0,1.0,2.0,8,1,1,0.0,0.6666666666666666,0.0,0.6666666666666666,0.125,0.13833333333333334
C10194,Customer_195,29,South,Standard,173694,11,0,39,59406.48,1523.243076923077,2.0,6.5,0.0,1.0,4.0,1.0,2.0,5.0,4.0,1.0,13,2,2,0.5,0.25,0.5,0.2,0.15384615384615385,0.215
C10195,Customer_196,57,East,Standard,148853,84,0,51,75045.84999999999,1471.4872549019606,5.0,12.6,0.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,4,2,1,0.2,0.4,0.2,0.0,0.5,0.21800000000000003
C10196,Customer_197,53,South,Standard,226335,58,0,47,96791.06,2059.384255319149,2.0,17.5,0.0,0.0,4.0,3.0,1.0,1.0,0.0,1.0,11,3,2,0.25,0.75,0.0,1.0,0.2727272727272727,0.16000000000000003
C10197,Customer_198,62,South,Standard,78117,61,0,42,43601.62,1038.1338095238095,2.0,23.5,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,11,5,1,0.0,0.3333333333333333,0.0,0.0,0.45454545454545453,0.05
C10198,Customer_199,64,East,Standard,214466,87,0,49,87028.83,1776.0985714285714,3.0,22.333333333333332,0.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,10,4,2,0.0,0.5,0.0,0.6666666666666666,0.4,0.13833333333333334
C10199,Customer_200,44,South,Standard,126084,4,0,47,89781.27,1910.2397872340428,6.0,17.0,0.0,3.0,1.0,0.0,0.0,5.0,5.0,0.0,9,1,1,0.0,0.0,0.5,0.0,0.1111111111111111,0.215
C10200,Customer_201,35,East,Premium,48782,63,0,48,91225.81,1900.5377083333333,7.0,16.714285714285715,2.0,4.0,8.0,2.0,5.0,3.0,3.0,0.0,10,2,4,0.625,0.25,0.5714285714285714,0.0,0.2,0.40928571428571425
C10201,Customer_202,52,North,Standard,53454,60,1,65,132945.18,2045.3104615384614,2.0,22.0,0.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,11,2,1,0.25,0.5,0.0,0.5,0.18181818181818182,0.135
C10202,Customer_203,52,East,Business,92904,109,0,48,80024.35,1667.1739583333335,4.0,17.75,1.0,0.0,5.0,1.0,2.0,4.0,3.0,0.0,7,2,1,0.4,0.2,0.0,0.0,0.2857142857142857,0.152
C10203,Customer_204,44,East,Premium,154936,62,0,48,98157.44,2044.9466666666667,0.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,1.0,0.0,5,1,1,0.25,0.5,0.0,0.0,0.2,0.06
C10204,Customer_205,61,West,Standard,171664,104,0,52,66248.26,1274.0049999999999,3.0,12.666666666666666,1.0,2.0,4.0,2.0,1.0,1.0,0.0,1.0,9,3,2,0.25,0.5,0.6666666666666666,1.0,0.3333333333333333,0.265
C10205,Customer_206,69,East,Premium,178245,42,1,34,63260.34,1860.5982352941176,5.0,20.0,1.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,10,2,3,0.6666666666666666,0.0,0.0,0.0,0.2,0.18833333333333335
C10206,Customer_207,69,East,Standard,189276,38,1,56,124539.81,2223.9251785714287,2.0,20.0,0.0,1.0,6.0,4.0,1.0,1.0,1.0,0.0,11,3,0,0.16666666666666666,0.6666666666666666,0.5,0.0,0.2727272727272727,0.13833333333333334
C10207,Customer_208,32,North,Standard,191668,116,0,49,86458.99,1764.4691836734694,1.0,21.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,10,1,2,0.6,0.4,0.0,0.0,0.1,0.14300000000000002
C10208,Customer_209,59,West,Standard,190396,109,1,63,86705.6,1376.279365079365,3.0,13.666666666666666,0.0,1.0,6.0,3.0,1.0,3.0,2.0,1.0,13,5,1,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.38461538461538464,0.18
C10209,Customer_210,22,Central,Standard,147258,39,0,51,65219.0,1278.8039215686274,2.0,12.0,0.0,0.0,6.0,1.0,1.0,2.0,1.0,1.0,8,6,0,0.16666666666666666,0.16666666666666666,0.0,0.5,0.75,0.12833333333333335
C10210,Customer_211,23,North,Standard,136668,81,0,46,90686.3,1971.4413043478262,1.0,22.0,0.0,0.0,3.0,3.0,0.0,4.0,3.0,1.0,4,1,0,0.0,1.0,0.0,0.25,0.25,0.11750000000000001
C10211,Customer_212,69,North,Standard,217274,94,0,57,94501.69,1657.9243859649123,1.0,19.0,1.0,1.0,8.0,5.0,1.0,1.0,1.0,0.0,14,3,0,0.125,0.625,1.0,0.0,0.21428571428571427,0.15
C10212,Customer_213,57,Central,Premium,245472,20,0,48,67940.38,1415.4245833333334,5.0,18.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,11,2,3,0.16666666666666666,0.5,0.2,0.0,0.18181818181818182,0.16533333333333333
C10213,Customer_214,69,East,Premium,149184,100,0,66,89301.22,1353.0487878787878,4.0,9.75,1.0,2.0,3.0,1.0,0.0,2.0,2.0,0.0,4,1,2,0.0,0.3333333333333333,0.5,0.0,0.25,0.21000000000000002
C10214,Customer_215,37,South,Standard,186822,65,0,53,90533.59,1708.1809433962264,1.0,30.0,0.0,0.0,3.0,0.0,1.0,4.0,3.0,0.0,9,2,1,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.08166666666666667
C10215,Customer_216,69,West,Premium,232184,24,0,65,85136.36,1309.7901538461538,6.0,18.0,1.0,1.0,3.0,2.0,0.0,3.0,3.0,0.0,12,1,2,0.0,0.6666666666666666,0.16666666666666666,0.0,0.08333333333333333,0.14500000000000002
C10216,Customer_217,22,South,Standard,41566,13,0,47,73816.9,1570.5723404255318,4.0,19.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,14,5,5,0.0,0.5,0.0,0.0,0.35714285714285715,0.08
C10217,Customer_218,22,Central,Standard,163262,60,0,45,55224.0,1227.2,2.0,25.5,0.0,0.0,6.0,3.0,1.0,2.0,1.0,0.0,2,0,0,0.16666666666666666,0.5,0.0,0.0,0.0,0.13333333333333336
C10218,Customer_219,48,North,Premium,244679,59,0,57,96849.82,1699.1196491228072,8.0,12.5,0.0,1.0,8.0,4.0,1.0,1.0,1.0,0.0,5,3,1,0.125,0.5,0.125,0.0,0.6,0.20249999999999999
C10219,Customer_220,43,North,Standard,63333,79,0,53,97092.81,1831.9398113207546,4.0,19.5,1.0,0.0,7.0,4.0,2.0,0.0,0.0,0.0,5,1,0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.2,0.14285714285714285
C10220,Customer_221,57,West,Standard,146929,6,0,61,113559.47,1861.630655737705,7.0,18.571428571428573,2.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,10,3,3,1.0,0.0,0.2857142857142857,0.0,0.3,0.33214285714285713
C10221,Customer_222,52,North,Standard,236977,88,0,45,75686.37,1681.9193333333333,6.0,15.333333333333334,2.0,2.0,8.0,3.0,1.0,0.0,0.0,0.0,11,1,4,0.125,0.375,0.3333333333333333,0.0,0.09090909090909091,0.21
C10222,Customer_223,53,North,Standard,114571,9,1,43,65218.96,1516.72,3.0,16.333333333333332,0.0,0.0,7.0,4.0,1.0,3.0,3.0,0.0,5,2,0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.4,0.09642857142857143
C10223,Customer_224,21,West,Business,145263,63,0,38,67156.81,1767.2844736842105,6.0,9.0,1.0,3.0,10.0,8.0,0.0,6.0,3.0,2.0,7,3,1,0.0,0.8,0.5,0.3333333333333333,0.42857142857142855,0.27166666666666667
