transaction_id,customer_id,transaction_date,amount,transaction_type,merchant_category
T492,C10128,2025-09-22,3627.71,Withdrawal,Utilities
T493,C10437,2025-01-07,93.06,Withdrawal,Healthcare
T494,C10750,2025-08-08,8182.36,Transfer,Entertainment
T495,C10500,2026-01-31,1095.61,Purchase,Utilities
T496,C10057,2026-04-02,3557.43,Transfer,Utilities
T497,C10197,2025-04-18,320.67,Payment,Utilities
T498,C10210,2026-05-07,2261.18,Withdrawal,Entertainment
T499,C10913,2026-04-05,1614.43,Purchase,Entertainment
T500,C10901,2025-01-09,1927.57,Transfer,Healthcare
T501,C10044,2026-01-02,549.06,Transfer,Food
T502,C10096,2025-05-05,747.96,Payment,Entertainment
T503,C10278,2025-06-11,318.92,Purchase,Travel
T504,C10534,2025-02-05,2354.52,Purchase,Food
T505,C10409,2025-01-04,4198.79,Payment,Utilities
T506,C10460,2026-02-17,1454.35,Payment,Travel
T507,C10390,2025-03-28,75.24,Purchase,Entertainment
T508,C10846,2026-04-28,4258.67,Transfer,Entertainment
T509,C10043,2026-08-26,1235.38,Purchase,Travel
T510,C10026,2025-02-27,77.14,Payment,Travel
T511,C10793,2025-05-20,199.68,Purchase,Food
T512,C10096,2025-06-21,382.35,Payment,Entertainment
T513,C10974,2025-09-17,1096.18,Withdrawal,Utilities
T514,C10547,2026-05-10,394.85,Payment,Utilities
T515,C10620,2025-01-25,450.36,Withdrawal,Travel
T516,C10566,2025-07-17,2735.11,Transfer,Food
T517,C10703,2026-08-02,3595.31,Transfer,Entertainment
T518,C10218,2026-02-27,2834.11,Purchase,Healthcare
T519,C10184,2025-04-28,213.58,Purchase,Healthcare
T520,C10068,2025-01-06,2815.8,Purchase,Retail
T521,C10828,2025-04-07,679.32,Payment,Travel
T522,C10129,2025-03-13,7805.26,Transfer,Food
T523,C10566,2026-03-08,1422.65,Transfer,Food
T524,C10889,2026-01-15,3701.13,Purchase,Healthcare
T525,C10608,2026-07-04,1912.46,Payment,Healthcare
T526,C10847,2025-02-25,1690.6,Purchase,Entertainment
T527,C10598,2025-04-13,758.93,Payment,Utilities
T528,C10805,2025-08-04,3668.21,Transfer,Travel
T529,C10630,2025-01-21,2782.19,Withdrawal,Healthcare
T530,C10719,2025-07-29,787.55,Purchase,Retail
T531,C10333,2025-10-18,706.02,Purchase,Food
T532,C10924,2025-07-07,537.83,Payment,Entertainment
T533,C10153,2025-05-31,2483.82,Purchase,Utilities
T534,C10546,2025-07-10,1389.01,Transfer,Food
T535,C10078,2026-02-11,1462.15,Transfer,Healthcare
T536,C10578,2025-08-02,764.71,Transfer,Food
T537,C10854,2026-07-08,4711.66,Transfer,Utilities
T538,C10412,2026-04-23,247.42,Transfer,Entertainment
T539,C10545,2025-07-13,2397.39,Transfer,Travel
T540,C10608,2025-09-07,2927.56,Withdrawal,Retail
T541,C10168,2026-08-16,798.37,Withdrawal,Utilities
T542,C10680,2025-02-10,257.27,Payment,Healthcare
T543,C10662,2026-01-05,1607.62,Withdrawal,Retail
T544,C10582,2025-01-20,3628.19,Payment,Travel
T545,C10514,2025-01-09,6450.91,Transfer,Utilities
T546,C10313,2025-07-22,2115.63,Withdrawal,Travel
T547,C10031,2026-08-13,593.64,Transfer,Healthcare
T548,C10286,2025-01-18,2193.61,Purchase,Healthcare
T549,C10593,2025-11-15,1809.0,Withdrawal,Travel
T550,C10042,2025-10-09,1513.01,Payment,Travel
T551,C10902,2026-04-21,452.76,Payment,Food
T552,C10616,2025-09-09,1995.13,Purchase,Food
T553,C10000,2025-12-06,1754.44,Purchase,Healthcare
T554,C10572,2026-04-07,12427.47,Withdrawal,Entertainment
T555,C10269,2026-02-05,1196.92,Payment,Food
T556,C10179,2026-01-06,5975.19,Transfer,Utilities
T557,C10735,2025-10-09,4408.57,Payment,Travel
T558,C10517,2026-01-25,1152.79,Payment,Healthcare
T559,C10102,2025-12-03,3778.93,Purchase,Retail
T560,C10009,2025-12-11,501.0,Purchase,Travel
T561,C10582,2026-06-03,904.9,Transfer,Utilities
T562,C10089,2025-09-30,641.76,Purchase,Entertainment
T563,C10225,2025-09-10,936.8,Transfer,Food
T564,C10669,2026-01-09,147.78,Transfer,Entertainment
T565,C10739,2026-08-27,6630.13,Payment,Utilities
T566,C10916,2025-01-06,808.75,Purchase,Utilities
T567,C10125,2026-02-18,2408.96,Withdrawal,Entertainment
T568,C10955,2026-08-09,1401.54,Payment,Travel
T569,C10208,2026-05-13,835.79,Transfer,Food
T570,C10096,2025-02-25,305.78,Transfer,Healthcare
T571,C10073,2026-02-02,439.63,Withdrawal,Travel
T572,C10626,2025-08-26,866.38,Purchase,Travel
T573,C10190,2026-05-05,682.22,Payment,Food
T574,C10681,2025-01-22,414.14,Withdrawal,Travel
T575,C10818,2026-03-17,551.65,Withdrawal,Food
T576,C10959,2025-02-10,1739.16,Purchase,Food
T577,C10715,2025-09-15,2635.66,Transfer,Entertainment
T578,C10055,2026-03-27,341.56,Payment,Entertainment
T579,C10719,2025-02-17,454.82,Transfer,Travel
T580,C10552,2026-05-18,1359.71,Withdrawal,Entertainment
T581,C10031,2025-05-19,931.26,Payment,Travel
T582,C10526,2025-07-21,760.33,Transfer,Travel
T583,C10573,2026-05-24,2758.38,Transfer,Healthcare
T584,C10666,2025-10-13,1319.24,Purchase,Utilities
T585,C10283,2025-08-21,216.34,Purchase,Entertainment
T586,C10720,2025-11-12,493.0,Purchase,Food
T587,C10831,2026-04-06,208.29,Transfer,Food
T588,C10493,2026-07-04,916.73,Transfer,Travel
T589,C10186,2026-08-10,290.58,Purchase,Healthcare
T590,C10497,2025-11-17,188.46,Transfer,Healthcare
T591,C10441,2025-06-24,140.44,Transfer,Utilities
T592,C10129,2025-02-08,7977.67,Purchase,Healthcare
T593,C10638,2026-03-09,279.96,Withdrawal,Healthcare
T594,C10291,2026-04-30,799.78,Payment,Utilities
T595,C10113,2026-08-08,1163.84,Purchase,Food
T596,C10198,2025-02-27,1235.27,Transfer,Entertainment
T597,C10012,2026-05-11,2040.38,Payment,Entertainment
T598,C10270,2026-08-24,1042.1,Payment,Utilities
T599,C10600,2025-05-14,696.73,Transfer,Travel
T600,C10214,2026-05-24,1366.14,Purchase,Entertainment
T601,C10443,2026-08-30,1352.12,Payment,Retail
T602,C10789,2025-06-05,1153.68,Purchase,Utilities
T603,C10511,2025-07-20,2081.6,Withdrawal,Travel
T604,C10446,2026-05-14,586.55,Payment,Healthcare
T605,C10985,2026-02-06,897.13,Payment,Entertainment
T606,C10992,2026-05-11,291.25,Purchase,Food
T607,C10714,2026-05-03,858.4,Transfer,Travel
T608,C10073,2025-06-09,579.32,Transfer,Healthcare
T609,C10536,2025-07-30,3150.63,Withdrawal,Utilities
T610,C10100,2026-03-29,254.05,Payment,Utilities
T611,C10175,2025-03-11,681.83,Payment,Travel
T612,C10426,2025-11-10,649.26,Withdrawal,Healthcare
T613,C10116,2026-03-07,2144.81,Payment,Entertainment
T614,C10165,2026-01-17,306.01,Transfer,Food
T615,C10040,2025-06-16,1100.72,Transfer,Utilities
T616,C10428,2026-01-26,1186.37,Withdrawal,Retail
T617,C10343,2025-11-15,2761.91,Purchase,Entertainment
T618,C10423,2025-04-27,466.43,Purchase,Entertainment
T619,C10365,2026-05-27,296.66,Purchase,Utilities
T620,C10119,2025-07-22,1763.49,Withdrawal,Healthcare
T621,C10608,2025-06-11,271.83,Withdrawal,Utilities
T622,C10656,2026-04-07,650.19,Payment,Retail
T623,C10727,2026-07-09,863.83,Payment,Retail
T624,C10228,2025-07-20,2029.91,Transfer,Travel
T625,C10824,2025-08-19,234.68,Payment,Travel
T626,C10129,2026-05-31,815.57,Transfer,Travel
T627,C10351,2025-07-25,1125.57,Payment,Entertainment
T628,C10888,2025-11-27,463.58,Transfer,Utilities
T629,C10317,2026-08-29,766.92,Payment,Food
T630,C10983,2025-12-13,2667.91,Payment,Food
T631,C10648,2025-12-15,660.45,Payment,Entertainment
T632,C10835,2025-06-09,762.08,Withdrawal,Food
T633,C10336,2025-09-09,2658.74,Purchase,Utilities
T634,C10272,2025-08-10,881.73,Payment,Food
T635,C10116,2026-08-29,4181.15,Withdrawal,Food
T636,C10817,2026-01-29,213.07,Transfer,Retail
T637,C10367,2026-01-31,834.32,Payment,Retail
T638,C10093,2025-06-16,2383.42,Purchase,Healthcare
T639,C10167,2026-03-28,534.14,Payment,Retail
T640,C10953,2025-05-18,867.51,Withdrawal,Utilities
T641,C10714,2025-07-29,3878.91,Purchase,Food
T642,C10340,2026-08-08,505.38,Withdrawal,Healthcare
T643,C10660,2025-08-02,1776.85,Payment,Travel
T644,C10913,2025-12-26,2313.81,Withdrawal,Utilities
T645,C10694,2025-08-23,1183.98,Transfer,Utilities
T646,C10924,2026-02-01,1141.4,Purchase,Entertainment
T647,C10151,2025-10-31,393.5,Purchase,Utilities
T648,C10585,2025-04-19,2277.96,Payment,Retail
T649,C10876,2026-01-25,312.83,Withdrawal,Entertainment
T650,C10912,2025-04-30,1621.71,Payment,Retail
T651,C10273,2025-07-29,653.01,Transfer,Retail
T652,C10553,2026-03-03,738.97,Transfer,Travel
T653,C10495,2026-06-28,896.71,Transfer,Entertainment
T654,C10723,2025-11-26,1807.13,Purchase,Healthcare
T655,C10100,2025-08-14,5228.83,Purchase,Healthcare
T656,C10556,2025-05-27,1225.78,Transfer,Retail
T657,C10081,2025-12-06,533.77,Purchase,Retail
T658,C10528,2026-07-18,259.94,Transfer,Travel
T659,C10072,2025-06-29,3498.0,Purchase,Food
T660,C10013,2025-10-17,1306.85,Payment,Healthcare
T661,C10432,2025-07-06,869.91,Purchase,Utilities
T662,C10156,2026-05-01,1162.72,Payment,Entertainment
T663,C10734,2025-12-03,2360.58,Withdrawal,Food
T664,C10131,2025-04-18,727.73,Transfer,Entertainment
T665,C10337,2025-05-06,563.4,Purchase,Healthcare
T666,C10403,2025-02-03,295.91,Transfer,Travel
T667,C10375,2026-03-14,372.7,Transfer,Healthcare
T668,C10887,2025-10-03,776.85,Withdrawal,Food
T669,C10558,2026-05-09,3212.08,Withdrawal,Entertainment
T670,C10106,2025-07-01,659.52,Payment,Utilities
T671,C10619,2025-08-27,1423.1,Transfer,Food
T672,C10264,2025-12-14,3376.24,Transfer,Food
T673,C10204,2025-05-26,1606.42,Withdrawal,Retail
T674,C10078,2025-02-13,7892.78,Transfer,Entertainment
T675,C10154,2026-05-14,1173.51,Transfer,Entertainment
T676,C10782,2025-10-22,937.31,Transfer,Entertainment
T677,C10987,2026-06-15,748.68,Withdrawal,Healthcare
T678,C10996,2025-07-30,8041.13,Transfer,Retail
T679,C10246,2026-02-06,3712.46,Purchase,Travel
T680,C10530,2025-08-19,254.84,Withdrawal,Travel
T681,C10857,2025-12-05,9046.09,Transfer,Healthcare
T682,C10947,2025-01-05,1804.39,Payment,Entertainment
T683,C10537,2025-11-07,1247.69,Withdrawal,Entertainment
T684,C10728,2025-06-11,1841.39,Transfer,Retail
T685,C10153,2025-08-04,420.4,Payment,Retail
T686,C10153,2025-06-20,1335.28,Payment,Entertainment
T687,C10685,2025-09-09,805.37,Withdrawal,Retail
T688,C10091,2025-02-07,764.83,Payment,Food
T689,C10432,2025-08-16,2860.83,Withdrawal,Retail
T690,C10337,2025-10-05,841.79,Transfer,Food
T691,C10479,2025-10-12,1211.53,Purchase,Retail
T692,C10692,2026-05-25,1521.94,Transfer,Healthcare
T693,C10130,2026-01-01,2817.5,Withdrawal,Retail
T694,C10449,2025-03-09,3897.24,Purchase,Entertainment
T695,C10992,2025-04-14,1113.01,Withdrawal,Healthcare
T696,C10809,2026-02-05,751.24,Transfer,Utilities
T697,C10786,2025-09-03,7359.85,Payment,Food
T698,C10272,2025-07-11,83.07,Transfer,Utilities
T699,C10928,2025-10-23,2610.74,Payment,Healthcare
T700,C10587,2025-05-24,949.51,Purchase,Travel
T701,C10176,2025-01-26,1940.12,Transfer,Healthcare
T702,C10695,2025-09-08,1142.34,Purchase,Entertainment
T703,C10830,2026-08-30,3950.05,Transfer,Travel
T704,C10642,2025-07-12,1667.57,Payment,Utilities
T705,C10874,2026-01-16,264.82,Payment,Travel
T706,C10048,2025-01-02,253.16,Transfer,Travel
T707,C10566,2026-08-26,884.44,Purchase,Food
T708,C10665,2025-02-14,2013.5,Purchase,Food
T709,C10354,2025-01-03,4052.98,Payment,Healthcare
T710,C10711,2026-03-25,561.49,Purchase,Utilities
T711,C10307,2026-07-30,120.14,Payment,Travel
T712,C10867,2025-05-15,1687.63,Transfer,Retail
T713,C10884,2025-10-18,1144.09,Withdrawal,Entertainment
T714,C10629,2025-10-05,1265.51,Payment,Food
T715,C10774,2025-06-25,364.6,Transfer,Utilities
T716,C10045,2025-10-09,3614.81,Transfer,Entertainment
T717,C10301,2025-04-30,484.78,Purchase,Travel
T718,C10867,2025-06-23,1492.27,Purchase,Healthcare
T719,C10911,2026-03-15,1444.75,Transfer,Retail
T720,C10407,2026-04-04,1900.52,Withdrawal,Food
T721,C10188,2025-12-07,520.81,Withdrawal,Food
T722,C10821,2025-05-01,435.56,Transfer,Retail
T723,C10829,2026-07-29,2573.59,Withdrawal,Travel
T724,C10128,2026-05-08,1905.76,Withdrawal,Healthcare
T725,C10560,2025-10-03,1533.13,Payment,Healthcare
T726,C10536,2025-01-29,3380.42,Payment,Food
T727,C10265,2025-09-01,1543.33,Transfer,Food
T728,C10117,2025-11-17,757.45,Purchase,Travel
T729,C10463,2025-12-18,1840.86,Purchase,Travel
T730,C10143,2026-06-16,1720.67,Payment,Retail
T731,C10441,2025-03-22,1764.38,Transfer,Retail
T732,C10199,2025-10-20,453.47,Payment,Food
T733,C10156,2025-10-21,411.96,Purchase,Food
T734,C10486,2026-05-12,2644.29,Payment,Travel
T735,C10859,2026-04-03,945.39,Withdrawal,Food
T736,C10133,2026-07-12,157.09,Withdrawal,Food
T737,C10911,2025-03-01,278.28,Payment,Travel
T738,C10147,2026-08-31,293.38,Purchase,Travel
T739,C10335,2026-06-27,3188.56,Purchase,Food
T740,C10070,2026-01-15,1044.84,Purchase,Retail
T741,C10232,2025-11-20,1136.1,Transfer,Utilities
T742,C10333,2025-03-03,770.28,Withdrawal,Utilities
T743,C10810,2025-05-26,380.4,Transfer,Utilities
T744,C10665,2025-12-28,2344.43,Withdrawal,Travel
T745,C10089,2025-02-22,2105.54,Payment,Travel
T746,C10333,2026-02-06,542.12,Payment,Entertainment
T747,C10198,2026-07-17,4456.22,Payment,Food
T748,C10160,2026-03-25,2309.83,Payment,Travel
T749,C10537,2025-03-24,466.92,Transfer,Food
T750,C10120,2026-01-14,822.78,Withdrawal,Healthcare
T751,C10300,2026-04-03,759.03,Payment,Retail
T752,C10723,2025-03-22,1498.76,Payment,Food
T753,C10574,2026-05-29,262.79,Purchase,Healthcare
T754,C10962,2025-11-05,541.83,Transfer,Travel
T755,C10435,2026-05-09,2426.97,Withdrawal,Utilities
T756,C10067,2025-08-24,224.34,Payment,Healthcare
T757,C10764,2025-02-06,899.87,Purchase,Healthcare
T758,C10921,2025-11-21,321.74,Withdrawal,Travel
T759,C10458,2025-02-25,2733.13,Transfer,Entertainment
T760,C10513,2025-05-01,1545.82,Purchase,Entertainment
T761,C10397,2025-11-10,252.72,Purchase,Utilities
T762,C10619,2025-07-30,386.67,Transfer,Retail
T763,C10285,2025-04-13,1112.0,Purchase,Travel
T764,C10560,2026-03-15,109.18,Withdrawal,Entertainment
T765,C10139,2025-02-07,364.99,Withdrawal,Healthcare
T766,C10729,2026-02-18,481.08,Payment,Entertainment
T767,C10555,2025-08-12,3963.32,Purchase,Utilities
T768,C10928,2025-10-20,616.05,Transfer,Retail
T769,C10780,2025-06-04,2120.44,Transfer,Entertainment
T770,C10589,2025-02-01,683.39,Transfer,Food
T771,C10727,2025-08-22,2308.94,Transfer,Food
T772,C10893,2026-05-04,232.24,Payment,Retail
T773,C10609,2026-07-24,532.04,Purchase,Utilities
T774,C10747,2025-11-29,983.07,Withdrawal,Retail
T775,C10281,2025-01-17,1310.07,Payment,Healthcare
T776,C10660,2026-02-18,1515.93,Purchase,Utilities
T777,C10923,2025-08-28,1329.7,Transfer,Utilities
T778,C10815,2025-10-13,1818.84,Purchase,Healthcare
T779,C10995,2025-12-12,1083.99,Withdrawal,Food
T780,C10935,2026-01-10,1305.11,Withdrawal,Travel
T781,C10577,2025-01-16,398.14,Withdrawal,Utilities
T782,C10745,2026-08-10,217.44,Payment,Entertainment
T783,C10456,2025-09-17,358.58,Payment,Healthcare
T784,C10086,2025-12-27,202.96,Payment,Entertainment
T785,C10078,2026-02-03,1372.57,Purchase,Utilities
T786,C10204,2026-04-05,2804.81,Withdrawal,Retail
T787,C10790,2026-05-31,425.02,Withdrawal,Healthcare
T788,C10336,2025-03-26,3006.42,Payment,Healthcare
T789,C10253,2025-03-04,1722.95,Payment,Retail
T790,C10303,2025-04-10,630.33,Purchase,Utilities
T791,C10379,2025-10-22,773.26,Payment,Utilities
T792,C10129,2025-06-11,3345.86,Purchase,Utilities
T793,C10595,2025-06-27,107.37,Payment,Entertainment
T794,C10275,2026-03-20,3332.3,Transfer,Food
T795,C10698,2025-11-24,2686.57,Purchase,Utilities
T796,C10557,2025-11-24,608.36,Payment,Food
T797,C10898,2025-02-11,999.39,Transfer,Food
T798,C10182,2025-08-30,5579.1,Purchase,Utilities
T799,C10267,2025-12-08,295.93,Withdrawal,Retail
T800,C10807,2025-04-01,914.12,Withdrawal,Entertainment
T801,C10321,2025-01-28,2094.84,Payment,Healthcare
T802,C10511,2026-04-04,1352.5,Withdrawal,Retail
T803,C10611,2026-01-20,1155.23,Withdrawal,Retail
T804,C10077,2026-05-02,6746.43,Purchase,Entertainment
T805,C10783,2025-08-08,362.06,Withdrawal,Healthcare
T806,C10338,2025-09-21,378.66,Transfer,Entertainment
T807,C10673,2025-05-01,88.85,Payment,Travel
T808,C10555,2025-02-15,372.91,Purchase,Travel
T809,C10508,2025-10-07,563.92,Payment,Utilities
T810,C10237,2025-04-25,1509.99,Withdrawal,Retail
T811,C10133,2025-06-17,2863.36,Transfer,Healthcare
T812,C10972,2026-03-11,418.25,Purchase,Entertainment
T813,C10191,2025-09-03,950.82,Transfer,Entertainment
T814,C10355,2026-04-29,4428.99,Withdrawal,Retail
T815,C10277,2026-01-10,909.14,Payment,Retail
T816,C10017,2025-10-07,1842.17,Transfer,Retail
T817,C10523,2025-01-22,3363.96,Transfer,Healthcare
T818,C10179,2025-03-09,432.73,Purchase,Food
T819,C10122,2025-02-27,353.07,Purchase,Retail
T820,C10245,2026-06-11,5547.12,Payment,Retail
T821,C10733,2025-09-21,1957.09,Transfer,Entertainment
T822,C10372,2026-02-27,290.91,Transfer,Entertainment
T823,C10050,2026-05-14,381.21,Purchase,Retail
T824,C10999,2025-10-18,897.51,Withdrawal,Food
T825,C10070,2025-06-18,4418.9,Purchase,Retail
T826,C10479,2026-07-14,2927.0,Payment,Travel
T827,C10559,2026-04-07,3187.73,Withdrawal,Travel
T828,C10018,2026-08-31,708.8,Transfer,Healthcare
T829,C10773,2026-07-10,1088.27,Transfer,Utilities
T830,C10083,2025-12-19,493.56,Purchase,Utilities
T831,C10154,2025-08-28,723.68,Withdrawal,Retail
T832,C10564,2025-10-10,356.81,Withdrawal,Travel
T833,C10618,2026-03-25,458.56,Transfer,Food
T834,C10356,2026-08-05,530.52,Withdrawal,Travel
T835,C10815,2025-03-07,948.52,Transfer,Travel
T836,C10646,2025-11-23,1670.2,Withdrawal,Retail
T837,C10442,2026-04-01,5803.91,Payment,Utilities
T838,C10068,2026-04-22,760.9,Withdrawal,Retail
T839,C10522,2025-10-12,1974.23,Purchase,Utilities
T840,C10142,2025-01-31,916.7,Purchase,Utilities
T841,C10191,2026-03-24,2872.32,Withdrawal,Retail
T842,C10386,2025-08-02,312.53,Purchase,Retail
T843,C10377,2026-08-03,641.9,Purchase,Utilities
T844,C10580,2025-01-25,2127.81,Payment,Utilities
T845,C10534,2026-01-08,1961.71,Payment,Healthcare
T846,C10692,2026-02-01,1998.09,Transfer,Utilities
T847,C10292,2025-12-03,4488.36,Withdrawal,Retail
T848,C10008,2025-10-07,193.69,Withdrawal,Retail
T849,C10270,2026-07-13,312.8,Withdrawal,Entertainment
T850,C10386,2026-07-02,1922.26,Payment,Healthcare
T851,C10092,2025-07-17,2473.56,Payment,Utilities
T852,C10965,2026-07-08,2111.37,Purchase,Travel
T853,C10528,2026-04-24,16460.08,Transfer,Food
T854,C10153,2026-08-25,438.84,Purchase,Food
T855,C10404,2026-08-03,1586.38,Purchase,Entertainment
T856,C10839,2025-03-11,1021.58,Withdrawal,Retail
T857,C10148,2026-05-20,2041.38,Withdrawal,Food
T858,C10888,2025-04-20,1596.91,Payment,Healthcare
T859,C10266,2026-01-17,653.54,Withdrawal,Travel
T860,C10421,2026-02-01,1616.15,Transfer,Utilities
T861,C10839,2026-02-13,1192.1,Transfer,Entertainment
T862,C10617,2025-12-17,1246.63,Payment,Travel
T863,C10471,2026-06-18,3407.66,Purchase,Entertainment
T864,C10892,2026-05-16,13104.12,Purchase,Food
T865,C10546,2026-02-25,161.78,Withdrawal,Food
T866,C10630,2026-07-11,3979.22,Payment,Travel
T867,C10525,2025-04-21,2084.9,Transfer,Entertainment
T868,C10502,2025-07-28,522.34,Transfer,Food
T869,C10013,2026-03-15,763.12,Payment,Travel
T870,C10777,2025-06-27,2649.33,Purchase,Food
T871,C10651,2026-03-01,1153.48,Payment,Healthcare
T872,C10805,2025-11-24,1044.2,Transfer,Healthcare
T873,C10363,2025-01-11,551.89,Transfer,Travel
T874,C10118,2025-09-09,513.32,Transfer,Retail
T875,C10237,2025-08-23,417.51,Transfer,Entertainment
T876,C10545,2025-09-11,658.58,Payment,Healthcare
T877,C10168,2026-07-20,964.38,Purchase,Healthcare
T878,C10521,2026-04-23,1563.15,Payment,Travel
T879,C10633,2025-05-09,481.53,Payment,Entertainment
T880,C10912,2026-06-16,2334.42,Purchase,Healthcare
T881,C10656,2025-04-10,442.34,Transfer,Healthcare
T882,C10962,2025-10-17,2365.86,Withdrawal,Utilities
T883,C10957,2026-07-23,461.27,Purchase,Entertainment
T884,C10734,2025-08-14,8242.71,Transfer,Entertainment
T885,C10882,2025-05-05,2097.12,Transfer,Healthcare
T886,C10768,2026-03-14,2542.81,Payment,Utilities
T887,C10779,2026-07-18,923.34,Purchase,Entertainment
T888,C10870,2025-12-13,2012.46,Payment,Utilities
T889,C10515,2025-07-02,313.51,Purchase,Food
T890,C10937,2025-12-17,413.21,Withdrawal,Food
T891,C10396,2026-05-30,806.46,Purchase,Travel
T892,C10865,2026-01-13,5003.51,Withdrawal,Healthcare
T893,C10105,2026-04-10,3000.61,Payment,Utilities
T894,C10084,2025-12-06,117.15,Purchase,Food
T895,C10213,2025-05-21,409.09,Purchase,Food
T896,C10120,2025-04-21,1005.47,Withdrawal,Entertainment
T897,C10131,2025-09-18,3851.93,Withdrawal,Utilities
T898,C10849,2025-07-07,1399.95,Purchase,Retail
T899,C10196,2026-01-06,86.71,Purchase,Utilities
T900,C10018,2025-12-24,339.46,Withdrawal,Entertainment
T901,C10641,2025-09-30,2253.11,Purchase,Entertainment
T902,C10011,2026-08-27,1344.93,Payment,Food
T903,C10080,2026-03-25,1255.04,Purchase,Retail
T904,C10329,2026-02-21,3334.16,Purchase,Healthcare
T905,C10865,2026-01-23,775.75,Payment,Utilities
T906,C10773,2025-12-04,2205.7,Payment,Food
T907,C10391,2025-11-07,5663.77,Payment,Retail
T908,C10636,2025-11-25,1372.57,Withdrawal,Healthcare
T909,C10306,2025-02-16,448.37,Purchase,Healthcare
T910,C10266,2025-05-29,715.87,Payment,Entertainment
T911,C10446,2025-12-16,444.42,Purchase,Travel
T912,C10440,2025-11-19,116.63,Transfer,Food
T913,C10894,2025-04-30,497.43,Purchase,Food
T914,C10651,2026-02-02,2070.41,Payment,Entertainment
T915,C10840,2025-07-16,1106.99,Payment,Healthcare
T916,C10001,2026-02-17,4267.88,Payment,Healthcare
T917,C10519,2026-03-15,1266.39,Payment,Travel
T918,C10761,2025-02-06,2653.45,Transfer,Utilities
T919,C10650,2025-07-06,188.73,Withdrawal,Retail
T920,C10635,2026-02-24,707.24,Transfer,Food
T921,C10308,2026-04-05,838.02,Payment,Retail
T922,C10739,2025-04-20,480.37,Payment,Healthcare
T923,C10521,2025-07-06,5042.95,Withdrawal,Entertainment
T924,C10468,2026-04-16,159.19,Payment,Travel
T925,C10211,2025-03-19,978.6,Withdrawal,Entertainment
T926,C10111,2026-01-09,3403.33,Withdrawal,Travel
